======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],-143.973,360.143,77.493,1855.85972551686,647.925375429569,-68.380101350956
Move[2],-143.973,370.143,77.493,1703.65110313538,1110.98319927968,-68.3946858831821
Move[3],-143.973,380.143,77.493,1549.50098206551,1577.11106355561,-68.3583947814436
Move[4],-133.973,360.143,77.493,1388.0076432183,493.810401171099,-68.3998644131174
Move[5],-133.973,370.143,77.493,1235.71362950191,957.325893610236,-68.4203418073031
Move[6],-133.973,380.143,77.493,1082.36714804288,1423.35476945288,-68.4557623904159
Move[7],-123.973,360.143,77.493,923.150407941603,340.262311800906,-68.4677398688885
Move[8],-123.973,370.143,77.493,769.717941262095,803.084555806078,-68.5888245217693
Move[9],-123.973,380.143,77.493,615.410005344033,1269.22135299063,-68.6094272610332

Move[1],-133.973,370.143,67.493,263.245200816161,1113.63765429708,-78.651326272144
Move[2],-133.973,370.143,72.493,743.188083431447,1016.42345411077,-73.5539702363432
Move[3],-133.973,370.143,77.493,1232.62729261082,961.402590316409,-68.4366498493496
Move[4],-133.973,370.143,82.493,1724.56823040718,949.219079994061,-63.3973938340264
Move[5],-133.973,370.143,87.493,2216.29052324361,979.98212138141,-58.4687102809045

======================================================
-> 标定结果
MatCamera,0.010404, -0.017484, -0.017563, -0.010456, 98.382, 96.767
MatTool,94.321, 65.163, 9.292

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Rotate[1],-177.154534974882,476.341349223118,96.7947668177054,-177.075929524876,476.469179025457,86.8573963252301,-78.6054500062505,-127.82980233942
Rotate[2],-177.154534974882,476.341349223118,94.8029216012148,-177.118068547296,476.378464581971,86.7950929915742,-36.466427586447,-37.1153588532138
Rotate[3],-177.154534974882,476.341349223118,92.8107615738441,-177.155102058845,476.351483537017,86.8516726468416,0.567083963403547,-10.1343138989591
Rotate[4],-177.154534974882,476.341349223118,90.8182486799934,-177.141936752573,476.351601559706,86.7917124609112,-12.5982223093501,-10.252336587655
Rotate[5],-177.154534974882,476.341349223118,88.8253465438241,-177.133661105887,476.350299126077,86.8348023088388,-20.8738689949257,-8.94990295921616
Rotate[6],-177.154534974882,476.341349223118,86.8320206444881,-177.150331947311,476.337225351329,86.7873631294205,-4.2030275708953,4.12387178903373
Rotate[7],-177.154534974882,476.341349223118,84.8382384831121,-177.171534163196,476.329096694551,86.8191606499641,16.9991883141734,12.2525285672168
Rotate[8],-177.154534974882,476.341349223118,82.8439697408145,-177.147350558709,476.372530028048,86.8091393791877,-7.18441617320309,-31.1808049299316
Rotate[9],-177.154534974882,476.341349223118,80.8491864268107,-177.149404704149,476.402151385973,86.7533897167288,-5.13027073307626,-60.8021628551683
Rotate[10],-177.154534974882,476.341349223118,78.8538630161244,-177.201211400104,476.389789750498,86.7463001703685,46.6764252224721,-48.4405273804214
Rotate[11],-177.154534974882,476.341349223118,76.8579765760687,-177.212698108591,476.392587994715,86.7764630605039,58.1631337087174,-51.2387715976388
,,,,,,最小值(um/deg),-78.6054500062505, -127.82980233942
,,,,,,最大值(um/deg),58.1631337087174, 12.2525285672168
,,,,,,极差(um/deg),136.768583714968, 140.082330906637
