======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],-143.973,360.143,77.493,1855.52091767633,647.868349032554,-68.4333768785079
Move[2],-143.973,370.143,77.493,1703.43695332789,1111.04263822432,-68.3834626288991
Move[3],-143.973,380.143,77.493,1549.01988476906,1577.00935273655,-68.3954108638396
Move[4],-133.973,360.143,77.493,1387.70328079869,493.831083484188,-68.4080958132231
Move[5],-133.973,370.143,77.493,1235.37668926961,957.336839574688,-68.4163822380096
Move[6],-133.973,380.143,77.493,1081.85211801274,1423.2371130811,-68.4973613757256
Move[7],-123.973,360.143,77.493,922.65372075246,340.263197663289,-68.5025483342234
Move[8],-123.973,370.143,77.493,769.563872822082,803.159784354872,-68.5336337252045
Move[9],-123.973,380.143,77.493,614.96550017893,1269.26460325049,-68.6130229033543

Move[1],-133.973,370.143,67.493,262.887882146575,1113.61721008725,-78.6647690274488
Move[2],-133.973,370.143,72.493,742.958907902729,1016.41138131831,-73.5553335581802
Move[3],-133.973,370.143,77.493,1232.35673565696,961.397734341199,-68.4387245306482
Move[4],-133.973,370.143,82.493,1724.2514583421,949.241800219041,-63.4073343021507
Move[5],-133.973,370.143,87.493,2216.2511950331,980.083842131394,-58.4195238265626

======================================================
-> 标定结果
MatCamera,0.010403, -0.017485, -0.017562, -0.010458, 98.364, 96.771
MatTool,94.300, 65.169, 9.299

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Rotate[1],-177.164045026907,476.323495698431,96.78286445133,-177.079911403753,476.449394632211,86.8052269502261,-84.1336231532352,-125.898933780547
Rotate[2],-177.164045026907,476.323495698431,94.7908746425932,-177.126206575927,476.355335998365,86.804099735122,-37.83845097945,-31.8402999337764
Rotate[3],-177.164045026907,476.323495698431,92.79854564706,-177.168593132783,476.328945316404,86.8575454960875,4.54810587666543,-5.44961797345422
Rotate[4],-177.164045026907,476.323495698431,90.8058402103169,-177.155718368204,476.332901557391,86.847324026055,-8.32665870305505,-9.40585896046287
Rotate[5],-177.164045026907,476.323495698431,88.8127228710494,-177.136063849987,476.328832343045,86.7809086266467,-27.9811769195817,-5.33664461408989
Rotate[6],-177.164045026907,476.323495698431,86.8191601318902,-177.16193793692,476.316027923152,86.7889073125607,-2.10708998625364,7.46777527865561
Rotate[7],-177.164045026907,476.323495698431,84.8251206222852,-177.178642262791,476.307903469195,86.8207774502351,14.5972358842812,15.5922292354376
Rotate[8],-177.164045026907,476.323495698431,82.8305752513495,-177.153977078317,476.353075961828,86.759108772769,-10.0679485894375,-29.5802633977473
Rotate[9],-177.164045026907,476.323495698431,80.835497350456,-177.16481308499,476.382215886534,86.7856060171953,0.768058083338019,-58.7201881033366
Rotate[10],-177.164045026907,476.323495698431,78.8398628051531,-177.218669581194,476.373591009365,86.7984788818502,54.6245542874146,-50.0953109343527
Rotate[11],-177.164045026907,476.323495698431,76.8436501750754,-177.22610891715,476.370689976321,86.7691692932898,62.0638902430528,-47.1942778900143
,,,,,,最小值(um/deg),-84.1336231532352, -125.898933780547
,,,,,,最大值(um/deg),62.0638902430528, 15.5922292354376
,,,,,,极差(um/deg),146.197513396288, 141.491163015985
