======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],-403.512,234.781,-0.009,710.34361438785,1571.75736240942,-94.7931134560566
Move[2],-403.512,249.781,-0.009,698.124900237569,1003.95429322834,-94.7828212052043
Move[3],-403.512,264.781,-0.009,681.305202408286,432.863661210459,-94.7606627098687
Move[4],-388.512,234.781,-0.009,1283.43048301689,1553.85471565974,-94.7685872923332
Move[5],-388.512,249.781,-0.009,1270.88446933671,986.617372866348,-94.7660858030711
Move[6],-388.512,264.781,-0.009,1251.04231567598,416.636550139866,-94.7583241877271
Move[7],-373.512,234.781,-0.009,1852.62577892079,1537.12568851932,-94.7218862525631
Move[8],-373.512,249.781,-0.009,1842.17883214712,970.596218877635,-94.7345438858658
Move[9],-373.512,264.781,-0.009,1826.06577584017,398.933880317176,-94.6956898592566

Move[1],-388.512,249.781,-3.009,2222.0484153902,1182.07462613835,-91.7131594392977
Move[2],-388.512,249.781,-1.509,1755.24613868457,1078.52575063799,-93.202662297462
Move[3],-388.512,249.781,-0.009,1272.9188886826,985.612202358762,-94.7079049447285
Move[4],-388.512,249.781,1.491,792.335212980109,905.75174921814,-96.2058119103999
Move[5],-388.512,249.781,2.991,309.676913063064,837.596346863549,-97.7575111766637

======================================================
-> 标定结果
MatCamera,0.026210, -0.000782, -0.000676, -0.026339, -319.286, 757.427
MatTool,101.794, 480.680, 93.281

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],-301.64235219704,715.445408892811,93.2724550693104,-301.734620739585,715.46570396583,93.3049042391257,92.2685425450709,-20.2950730197244
Move[2],-301.64235219704,730.445408892811,93.2724550693104,-301.667537545294,730.429220573569,93.277525876291,25.1853482544675,16.1883192417918
Move[3],-301.64235219704,745.445408892811,93.2724550693104,-301.722145966127,745.480169403509,93.2805497733853,79.7937690870185,-34.7605106983337
Move[4],-286.64235219704,715.445408892811,93.2724550693104,-286.697959307315,715.493635415169,93.2711329386626,55.6071102752753,-48.2265223582772
Move[5],-286.64235219704,730.445408892811,93.2724550693104,-286.639944845994,730.446179520321,93.2333317998374,-2.40735104546275,-0.770627510291888
Move[6],-286.64235219704,745.445408892811,93.2724550693104,-286.779053150453,745.470203083784,93.2728901494716,136.700953412856,-24.7941909738074
Move[7],-271.64235219704,715.445408892811,93.2724550693104,-271.763458105632,715.502620026796,93.2349772824667,121.105908591915,-57.2111339851062
Move[8],-271.64235219704,730.445408892811,93.2724550693104,-271.659542831924,730.405803469428,93.2547428862879,17.1906348847415,39.6054233827954
Move[9],-271.64235219704,745.445408892811,93.2724550693104,-271.694036590227,745.505374351634,93.1818278308483,51.6843931876565,-59.9654588236262
,,,,,,最小值(um/deg),-2.40735104546275, -59.9654588236262
,,,,,,最大值(um/deg),136.700953412856, 39.6054233827954
,,,,,,极差(um/deg),139.108304458318, 99.5708822064216

Rotate[1],-286.801476996653,730.52614564897,103.213055560757,-286.549626680615,730.524820100203,103.102509602719,-251.850316037405,1.32554876722679
Rotate[2],-286.801476996653,730.52614564897,101.225405421711,-286.693140300797,730.55295455003,101.09500993086,-108.336695855769,-26.80890106069
Rotate[3],-286.801476996653,730.52614564897,99.2375186508169,-286.790318424144,730.574295922344,99.1884894411616,-11.1585725086911,-48.1502733740626
Rotate[4],-286.801476996653,730.52614564897,97.2493367145233,-286.877135088209,730.55529121221,97.2017427870206,75.65809155642,-29.1455632402631
Rotate[5],-286.801476996653,730.52614564897,95.2608024655445,-286.883456424325,730.597677917185,95.1973207894465,81.9794276725929,-71.5322682150372
Rotate[6],-286.801476996653,730.52614564897,93.271860413507,-286.959934637138,730.590452722169,93.2502763828718,158.457640485267,-64.3070731988473
Rotate[7],-286.801476996653,730.52614564897,91.2824569879419,-287.031792301514,730.607978987307,91.3148394980911,230.31530486162,-81.8333383376739
Rotate[8],-286.801476996653,730.52614564897,89.2925407935382,-287.125718549593,730.670201343134,89.3332979175593,324.241552940578,-144.055694164308
Rotate[9],-286.801476996653,730.52614564897,87.3020628556604,-287.172291791751,730.735048311647,87.3953229512436,370.814795098624,-208.902662677588
Rotate[10],-286.801476996653,730.52614564897,85.3109768563722,-287.212681602729,730.790508039613,85.4106634424828,411.204606076751,-264.3623906431
Rotate[11],-286.801476996653,730.52614564897,83.3192393581816,-287.315417681323,730.820278856765,83.3823069221298,513.94068466999,-294.133207794971
,,,,,,最小值(um/deg),-251.850316037405, -294.133207794971
,,,,,,最大值(um/deg),513.94068466999, 1.32554876722679
,,,,,,极差(um/deg),765.791000707395, 295.458756562198
