======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],-403.512,215.799,-0.009,601.692481394329,1543.98563579329,-89.0418380788403
Move[2],-403.512,230.799,-0.009,591.288183192829,978.721170813466,-88.9715115906626
Move[3],-403.512,245.799,-0.009,573.341190598945,406.723397674835,-88.9904016070404
Move[4],-388.512,215.799,-0.009,1175.27342469494,1527.43491822079,-89.0031676383845
Move[5],-388.512,230.799,-0.009,1164.51896441972,960.485417824165,-88.9908860718787
Move[6],-388.512,245.799,-0.009,1140.91946726769,389.138142673019,-89.0135224603995
Move[7],-373.512,215.799,-0.009,1743.83641012548,1511.72817416056,-88.9860844438228
Move[8],-373.512,230.799,-0.009,1729.98960562914,942.812286739771,-89.0123801026355
Move[9],-373.512,245.799,-0.009,1713.64246925873,371.593035553759,-88.9725487814102

Move[1],-388.512,230.799,-3.009,2149.08446786341,1149.3278805189,-85.9853105319811
Move[2],-388.512,230.799,-1.509,1663.21870800977,1048.71984108748,-87.4606827409024
Move[3],-388.512,230.799,-0.009,1165.81484341879,959.679429224913,-88.9511203161228
Move[4],-388.512,230.799,1.491,661.268783782297,882.33038954663,-90.4787083857296
Move[5],-388.512,230.799,2.991,158.993904125797,819.426796425083,-92.0297783508298

======================================================
-> 标定结果
MatCamera,0.026285, -0.000795, -0.000715, -0.026327, -320.290, 753.045
MatTool,98.066, 496.049, 87.445

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],-305.368275262876,711.832372757829,87.4363646692616,-305.5688910904,711.92158564052,87.3866402354953,200.615827524416,-89.2128826908447
Move[2],-305.368275262876,726.832372757829,87.4363646692616,-305.4522994441,726.798250717898,87.4250914159935,84.0241812241516,34.1220399303666
Move[3],-305.368275262876,741.832372757829,87.4363646692616,-305.520549626018,741.888976835763,87.4339447147961,152.274363142737,-56.6040779339119
Move[4],-290.368275262876,711.832372757829,87.4363646692616,-290.495897645855,711.901317738635,87.4436589047373,127.622382979496,-68.9449808062363
Move[5],-290.368275262876,726.832372757829,87.4363646692616,-290.363248303808,726.831366776069,87.4336246662785,-5.02695906806139,1.0059817597039
Move[6],-290.368275262876,741.832372757829,87.4363646692616,-290.582729010769,741.86942562708,87.4641728685722,214.453747893742,-37.0528692508287
Move[7],-275.368275262876,711.832372757829,87.4363646692616,-275.529652184825,711.877848424084,87.4135477328928,161.37692194917,-45.4756662555837
Move[8],-275.368275262876,726.832372757829,87.4363646692616,-275.495862676635,726.843966637742,87.418381017237,127.587413759613,-11.5938799137894
Move[9],-275.368275262876,741.832372757829,87.4363646692616,-275.519541841698,741.917639365661,87.4299600400178,151.266578822742,-85.2666078320681
,,,,,,最小值(um/deg),-5.02695906806139, -89.2128826908447
,,,,,,最大值(um/deg),214.453747893742, 34.1220399303666
,,,,,,极差(um/deg),219.480706961804, 123.334922621211

Rotate[1],-290.620414726438,726.906258471618,97.4514280241698,-291.177097727942,726.990899605389,97.382734281711,556.683001504268,-84.6411337705604
Rotate[2],-290.620414726438,726.906258471618,95.4560549245084,-291.265836178751,727.053674925458,95.4332839861507,645.421452313144,-147.416453840037
Rotate[3],-290.620414726438,726.906258471618,93.4603200878077,-291.195562886472,727.056071552505,93.4600558337762,575.14816003436,-149.81308088727
Rotate[4],-290.620414726438,726.906258471618,91.4642026972034,-291.058123242891,727.027491213243,91.3921825072287,437.708516452631,-121.232741624567
Rotate[5],-290.620414726438,726.906258471618,89.4676837762478,-291.03735619717,727.013084079568,89.4430798691024,416.941470731615,-106.825607949872
Rotate[6],-290.620414726438,726.906258471618,87.4707462834545,-290.873502914434,726.992374433078,87.4720816597578,253.088187995957,-86.1159614598819
Rotate[7],-290.620414726438,726.906258471618,85.4733751966579,-290.876598524057,727.002162517676,85.5232169933217,256.183797618974,-95.9040460575125
Rotate[8],-290.620414726438,726.906258471618,83.4755575878561,-290.794983796751,727.030609196053,83.5323277361375,174.569070312543,-124.350724434748
Rotate[9],-290.620414726438,726.906258471618,81.4772826888577,-290.603278582951,727.009677139119,81.5521562378156,-17.1361434867094,-103.418667501387
Rotate[10],-290.620414726438,726.906258471618,79.4785419462268,-290.507776285862,727.045065598904,79.4976930204834,-112.638440576006,-138.807127285645
Rotate[11],-290.620414726438,726.906258471618,77.4793290656329,-290.502308129204,727.064855793654,77.5502405785654,-118.106597233577,-158.597322036144
,,,,,,最小值(um/deg),-118.106597233577, -158.597322036144
,,,,,,最大值(um/deg),645.421452313144, -84.6411337705604
,,,,,,极差(um/deg),763.528049546721, 73.9561882655835
