======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],-403.512,215.799,-0.009,601.56089857799,1548.01460979596,-89.0735224037678
Move[2],-403.512,230.799,-0.009,591.061231361128,982.708422887024,-88.9306437080666
Move[3],-403.512,245.799,-0.009,573.441423089324,411.175549978525,-88.8617544239848
Move[4],-388.512,215.799,-0.009,1174.94023965524,1531.29766756652,-88.9253760449727
Move[5],-388.512,230.799,-0.009,1164.35129017372,964.451047873664,-88.9172477690785
Move[6],-388.512,245.799,-0.009,1141.03005109154,393.737609405769,-88.9126764734558
Move[7],-373.512,215.799,-0.009,1743.44611982346,1515.32283101677,-88.9653452217769
Move[8],-373.512,230.799,-0.009,1730.01924938311,947.359413144357,-88.9195586535714
Move[9],-373.512,245.799,-0.009,1713.61092947839,375.750930917496,-89.043981080817

Move[1],-388.512,230.799,-3.009,2148.47662847603,1153.57562830885,-86.0709637088172
Move[2],-388.512,230.799,-0.009,1165.84284117947,963.547615231657,-88.8954600899563
Move[3],-388.512,230.799,2.991,159.397726507017,823.260837670423,-91.9710549929693

======================================================
-> 标定结果
MatCamera,0.026286, -0.000796, -0.000708, -0.026341, -346.602, 756.829
MatTool,71.755, 499.710, 87.390

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],-331.678430762475,715.497865640361,87.3806214566421,-331.886541897945,715.590562787773,87.4110628436067,208.111135470062,-92.697147412423
Move[2],-331.678430762475,730.497865640361,87.3806214566421,-331.769310881641,730.471892814662,87.3832603129657,90.8801191666271,25.9728256988865
Move[3],-331.678430762475,745.497865640361,87.3806214566421,-331.838114907315,745.545605237614,87.505426838373,159.684144840355,-47.7395972529848
Move[4],-316.678430762475,715.497865640361,87.3806214566421,-316.801001908079,715.567336649223,87.4017798134935,122.571145603956,-69.4710088625925
Move[5],-316.678430762475,730.497865640361,87.3806214566421,-316.677272163726,730.494803219407,87.366224639268,-1.15859874824764,3.06242095336984
Move[6],-316.678430762475,745.497865640361,87.3806214566421,-316.891598438653,745.548841372957,87.3771562413248,213.167676178443,-50.975732596612
Move[7],-301.678430762475,715.497865640361,87.3806214566421,-301.845660651271,715.526378722373,87.4785186034397,167.229888796555,-28.5130820127506
Move[8],-301.678430762475,730.497865640361,87.3806214566421,-301.800213644389,730.495736536028,87.3505078197569,121.782881914783,2.12910433276647
Move[9],-301.678430762475,745.497865640361,87.3806214566421,-301.823181726376,745.574862279907,87.4872451348082,144.750963901458,-76.9966395464508
,,,,,,最小值(um/deg),-1.15859874824764, -92.697147412423
,,,,,,最大值(um/deg),213.167676178443, 25.9728256988865
,,,,,,极差(um/deg),214.326274926691, 118.669973111309

Rotate[1],-316.920683837525,730.575032746702,97.3809581428362,-317.282329068368,735.311233769648,97.2842758959399,361.645230843123,-4736.20102294672
Rotate[2],-316.920683837525,730.575032746702,95.386644669742,-317.321223104899,734.439772783091,95.3297220556245,400.53926737437,-3864.74003638966
Rotate[3],-316.920683837525,730.575032746702,93.3919345473846,-317.289372860894,733.485274610746,93.3564326996977,368.689023369541,-2910.24186404388
Rotate[4],-316.920683837525,730.575032746702,91.3968019798898,-317.16440671179,732.550657388535,91.3942160087931,243.722874265302,-1975.62464183318
Rotate[5],-316.920683837525,730.575032746702,89.4012231984555,-317.222514006565,731.598155818284,89.3857117992821,301.830169040443,-1023.12307158184
Rotate[6],-316.920683837525,730.575032746702,87.405176577451,-317.165921867914,730.673659271549,87.4072658790289,245.238030389316,-98.6265248474183
Rotate[7],-316.920683837525,730.575032746702,85.4086427421493,-317.312678781531,729.766483922626,85.4415733876218,391.994944006683,808.548824076183
Rotate[8],-316.920683837525,730.575032746702,83.4116046652531,-317.340905295135,728.873166994789,83.4534112267458,420.221457609955,1701.86575191235
Rotate[9],-316.920683837525,730.575032746702,81.4140477519545,-317.395913690477,727.951626986803,81.4771525077075,475.229852951998,2623.40575989901
Rotate[10],-316.920683837525,730.575032746702,79.4159599149387,-317.572540056293,727.079886514958,79.4936489891457,651.856218768216,3495.14623174366
Rotate[11],-316.920683837525,730.575032746702,77.4173316364119,-317.888205882962,726.210774675703,77.5148328655163,967.522045437079,4364.25807099829
,,,,,,最小值(um/deg),243.722874265302, -4736.20102294672
,,,,,,最大值(um/deg),967.522045437079, 4364.25807099829
,,,,,,极差(um/deg),723.799171171777, 9100.45909394501
