======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],35.908,523.178,89.723,953.741615722508,1459.18286521957,-86.6185361225432
Move[2],35.908,538.178,89.723,955.788350303694,893.413222925171,-86.5802869962667
Move[3],35.908,553.178,89.723,957.637243374754,327.227826003438,-86.6151494443426
Move[4],50.908,523.178,89.723,1522.80377338503,1461.04582721687,-86.5709391171041
Move[5],50.908,538.178,89.723,1523.05861715361,895.803045941529,-86.5525532812517
Move[6],50.908,553.178,89.723,1524.04604947315,329.689986179627,-86.6080439171499
Move[7],65.908,523.178,89.723,2089.99658320147,1462.88121432949,-86.5590013279927
Move[8],65.908,538.178,89.723,2088.90558267998,897.6942125483,-86.5485559570552
Move[9],65.908,553.178,89.723,2089.51607040762,331.680238762034,-86.5801264039378

Move[1],50.908,538.178,79.723,2650.01160766506,1018.57704823286,-76.5325601352691
Move[2],50.908,538.178,84.723,2092.03378834301,933.638019633989,-81.5099810877153
Move[3],50.908,538.178,89.723,1524.8838369824,896.948787980405,-86.5558943683118
Move[4],50.908,538.178,94.723,957.290717325938,909.67914274508,-91.5809006592426
Move[5],50.908,538.178,99.723,393.550599647621,971.409672576861,-96.6275348631393

======================================================
-> 标定结果
MatCamera,0.026461, 0.000097, 0.000036, -0.026513, 13.598, 734.492
MatTool,172.723, -2.189, -3.085

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],38.9319236938488,695.888629271366,86.6383250947962,38.8881871448536,695.899419130737,86.6810869525677,43.7365489951986,-10.7898593715845
Move[2],38.9319236938488,710.888629271366,86.6383250947962,38.92129263135,710.897804042751,86.7048715286775,10.6310624988311,-9.1747713853465
Move[3],38.9319236938488,725.888629271366,86.6383250947962,38.9458103422974,725.913659454196,86.712161563657,-13.8866484485831,-25.0301828307329
Move[4],53.9319236938488,695.888629271366,86.6383250947962,53.9478382321771,695.905528839722,86.6395942208212,-15.9145383282464,-16.8995683566209
Move[5],53.9319236938488,710.888629271366,86.6383250947962,53.926524997963,710.891208950998,86.6737014555075,5.39869588578767,-2.57967963295869
Move[6],53.9319236938488,725.888629271366,86.6383250947962,53.9334711329191,725.899266007482,86.6795301959923,-1.547439070265,-10.6367361165667
Move[7],68.9319236938488,695.888629271366,86.6383250947962,68.9525672495703,695.908817696367,86.63117649168,-20.643555721449,-20.1884250018338
Move[8],68.9319236938488,710.888629271366,86.6383250947962,68.8993463546467,710.895192860527,86.6653774291371,32.5773392021631,-6.5635891612601
Move[9],68.9319236938488,725.888629271366,86.6383250947962,68.8998445355577,725.898872315265,86.6632686250106,32.0791582910829,-10.2430438995498
,,,,,,最小值(um/deg),-20.643555721449, -25.0301828307329
,,,,,,最大值(um/deg),43.7365489951986, -2.57967963295869
,,,,,,极差(um/deg),64.3801047166477, 22.4505031977742

Rotate[1],53.9067198204196,710.87456417511,96.6630266121637,53.9763316293,710.907275824717,96.6832985826852,-69.6118088804596,-32.7116496066537
Rotate[2],53.9067198204196,710.87456417511,94.6660269742828,53.9590409313223,710.851181714889,94.6767636230384,-52.3211109027386,23.3824602204322
Rotate[3],53.9067198204196,710.87456417511,92.6693861344744,53.9464098146804,710.832783027673,92.7030715319093,-39.6899942608542,41.7811474372911
Rotate[4],53.9067198204196,710.87456417511,90.6730876761076,53.890035494301,710.842961507996,90.7102167326864,16.6843261185505,31.6026671135887
Rotate[5],53.9067198204196,710.87456417511,88.6771135321507,53.8981127415421,710.838605891137,88.7141100935371,8.60707887746059,35.9582839724908
Rotate[6],53.9067198204196,710.87456417511,86.6814440738219,53.8760384331801,710.838391437505,86.7260189402718,30.6813872394684,36.1727376050567
Rotate[7],53.9067198204196,710.87456417511,84.6860582065342,53.8701388566165,710.840811146374,84.7349105252081,36.5809638030612,33.7530287355321
Rotate[8],53.9067198204196,710.87456417511,82.6909334725377,53.8498255401625,710.857107274002,82.7353769542129,56.8942802571115,17.4569011078347
Rotate[9],53.9067198204196,710.87456417511,80.6960461599438,53.8202053627568,710.872709463134,80.7547179700845,86.5144576628296,1.85471197562492
Rotate[10],53.9067198204196,710.87456417511,78.7013714174882,53.8460644111563,710.883171490068,78.780741883161,60.6554092632337,-8.60731495856726
Rotate[11],53.9067198204196,710.87456417511,76.7068833743842,53.8353464769855,710.883048270612,76.7697272993095,71.3733434340895,-8.48409550167162
,,,,,,最小值(um/deg),-69.6118088804596, -32.7116496066537
,,,,,,最大值(um/deg),86.5144576628296, 41.7811474372911
,,,,,,极差(um/deg),156.126266543289, 74.4927970439448
