======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],35.905,523.177,89.723,955.141071552525,1457.63889183426,-86.7175363602437
Move[2],35.905,538.177,89.723,957.36988321465,892.152096918261,-86.6913444323061
Move[3],35.905,553.177,89.723,959.234807385551,325.720291931732,-86.7217978901318
Move[4],50.905,523.177,89.723,1524.26336760005,1459.78085159481,-86.5818636926584
Move[5],50.905,538.177,89.723,1524.69254820669,894.251647829293,-86.6326859807076
Move[6],50.905,553.177,89.723,1526.1063097838,328.694695678512,-86.5184733344308
Move[7],65.905,523.177,89.723,2091.09086764731,1461.73165320069,-86.5300638488705
Move[8],65.905,538.177,89.723,2090.3246607224,896.492175098044,-86.5886874113318
Move[9],65.905,553.177,89.723,2091.18983574502,330.867439142083,-86.673673134332

Move[1],50.905,538.177,83.723,1523.99298739276,895.61342552677,-86.5768090269177
Move[2],50.905,538.177,86.723,1864.18633960226,911.668034001886,-83.6633961056026
Move[3],50.905,538.177,89.723,1526.91411078612,895.986284803471,-86.6077746604808
Move[4],50.905,538.177,92.723,1186.9705610242,897.584068585272,-89.6439633701523
Move[5],50.905,538.177,95.723,845.536590434411,916.930385873545,-92.6693531018164

======================================================
-> 标定结果
MatCamera,0.026464, 0.000106, 0.000047, -0.026518, 7.597, 390.508
MatTool,-171.233, 2.090, -2.981

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],32.9875647929439,351.955884608491,86.7417380472271,32.9424215028418,351.951293482262,86.8318009357607,45.1432901021747,4.59112622837665
Move[2],32.9875647929439,366.955884608491,86.7417380472271,32.9731667816206,366.947189556509,86.8225641930053,14.3980113233297,8.69505198170373
Move[3],32.9875647929439,381.955884608491,86.7417380472271,32.9960348680304,381.964314403333,86.8420488733716,-8.47007508648545,-8.42979484212947
Move[4],47.9875647929439,351.955884608491,86.7417380472271,48.0096452872265,351.960264241606,86.6570169108365,-22.0804942825197,-4.37963311543399
Move[5],47.9875647929439,366.955884608491,86.7417380472271,47.9883449761962,366.944204823027,86.731616610541,-0.780183252224731,11.6797854636843
Move[6],47.9875647929439,381.955884608491,86.7417380472271,47.9907755281483,381.953211808227,86.7395935330559,-3.21073520434112,2.67280026321259
Move[7],62.9875647929439,351.955884608491,86.7417380472271,63.009928155241,351.972058535794,86.6385995148908,-22.3633622970496,-16.1739273031571
Move[8],62.9875647929439,366.955884608491,86.7417380472271,62.9562543901981,366.954785581319,86.6929400495217,31.3104027458522,1.09902717127852
Move[9],62.9875647929439,381.955884608491,86.7417380472271,62.952854850932,381.961635811826,86.768007468519,34.7099420119577,-5.75120333553514
,,,,,,最小值(um/deg),-22.3633622970496, -16.1739273031571
,,,,,,最大值(um/deg),45.1432901021747, 11.6797854636843
,,,,,,极差(um/deg),67.5066523992243, 27.8537127668415

Rotate[1],47.9677528115029,366.922409315547,92.7565096264386,12.044166979287,365.65763210143,92.8297765009807,35923.585832216,1264.77721411669
Rotate[2],47.9677528115029,366.922409315547,90.7603545967994,23.8207794132264,366.482021177971,90.8328602196334,24146.9733982765,440.388137576065
Rotate[3],47.9677528115029,366.922409315547,88.7645154580941,35.7857202525127,366.901579879792,88.8047001927581,12182.0325589902,20.829435755445
Rotate[4],47.9677528115029,366.922409315547,86.7689719319087,47.7174283331508,366.91799711005,86.7243765148536,250.324478352113,4.41220549714672
Rotate[5],47.9677528115029,366.922409315547,84.7737023182068,59.6268375566095,366.521122451418,84.8114242228659,-11659.0847451065,401.28686412919
Rotate[6],47.9677528115029,366.922409315547,82.7786836008434,71.5682188238555,365.705501319535,82.7132264996867,-23600.4660123526,1216.9079960122
Rotate[7],47.9677528115029,366.922409315547,80.7838915590843,83.4777508286151,364.467178894489,80.6971467516017,-35509.9980171121,2455.23042105748
,,,,,,最小值(um/deg),-35509.9980171121, 4.41220549714672
,,,,,,最大值(um/deg),35923.585832216, 2455.23042105748
,,,,,,极差(um/deg),71433.5838493281, 2450.81821556033
