======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],45.907,533.177,89.723,1336.86476791256,1082.18019199131,3.40408337007178
Move[2],45.907,538.177,89.723,1336.63505505188,893.553533269342,3.3165752814001
Move[3],45.907,543.177,89.723,1337.31750229994,703.581083588063,3.35474048185379
Move[4],50.907,533.177,89.723,1525.97913800284,1082.61703494776,3.37859149232434
Move[5],50.907,538.177,89.723,1524.97611287676,894.431071965106,2.83624746153951
Move[6],50.907,543.177,89.723,1525.74637938285,704.239990263729,3.2537480779985
Move[7],55.907,533.177,89.723,1714.79926689663,1083.02614747711,3.26556082115032
Move[8],55.907,538.177,89.723,1713.5099143174,894.397257400082,3.35938891698394
Move[9],55.907,543.177,89.723,1714.37828757018,705.216578137281,3.32957268834458

Move[1],50.907,538.177,85.723,1524.41497863138,895.036668423546,3.32511589286036
Move[2],50.907,538.177,87.723,1750.60939481561,903.569657562593,5.35769527659823
Move[3],50.907,538.177,89.723,1527.58736406455,895.849547246798,2.85523265061929
Move[4],50.907,538.177,91.723,1300.67560218017,894.370924297423,1.37984936019774
Move[5],50.907,538.177,93.723,1074.37123409253,901.337367546035,-0.698512249153027

======================================================
-> 标定结果
MatCamera,0.026505, 0.000078, -0.000005, -0.026437, 13.625, 740.709
MatTool,179.018, -2.268, -92.385

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],49.0401321256001,712.181778621383,-2.6618066604789,49.0434211591649,712.205102021784,-3.11104832265019,-3.28903356481192,-23.3234004007272
Move[2],49.0401321256001,717.181778621383,-2.6618066604789,49.0306984765322,717.190336556932,-3.18239148931582,9.43364906791544,-8.55793554819684
Move[3],49.0401321256001,722.181778621383,-2.6618066604789,49.0575551191912,722.218718841803,-3.19592003334352,-17.4229935911114,-36.9402204195239
Move[4],54.0401321256001,712.181778621383,-2.6618066604789,54.0592762516241,712.212364538892,-3.20467439802695,-19.1441260239742,-30.5859175090291
Move[5],54.0401321256001,717.181778621383,-2.6618066604789,54.0560197973249,717.197679299845,-3.19485848511694,-15.887671724812,-15.9006784620033
Move[6],54.0401321256001,722.181778621383,-2.6618066604789,54.0584061757558,722.221594992632,-3.19778580199092,-18.2740501556538,-39.8163712486621
Move[7],59.0401321256001,712.181778621383,-2.6618066604789,59.0678643485846,712.21831793851,-3.19618461349662,-27.7322229845396,-36.5393171267669
Move[8],59.0401321256001,717.181778621383,-2.6618066604789,59.0308795615685,717.20393691802,-3.16528595734174,9.25256403161256,-22.1582966362348
Move[9],59.0401321256001,722.181778621383,-2.6618066604789,59.0666090848299,722.209179304944,-3.19269609806332,-26.4769592297966,-27.400683560586
,,,,,,最小值(um/deg),-27.7322229845396, -39.8163712486621
,,,,,,最大值(um/deg),9.43364906791544, -8.55793554819684
,,,,,,极差(um/deg),37.165872052455, 31.2584357004653

Rotate[1],54.0318735732183,717.165630636645,1.84536553226165,54.5367278191296,717.20144522958,1.35523378778224,-504.854245911304,-35.8145929353668
Rotate[2],54.0318735732183,717.165630636645,-0.149337791883724,54.316432827782,717.155349632037,-0.660060849822537,-284.559254563717,10.2810046074637
Rotate[3],54.0318735732183,717.165630636645,-2.14447510407723,54.0785054953174,717.14296355226,-2.63269368036814,-46.6319220991096,22.6670843850343
Rotate[4],54.0318735732183,717.165630636645,-4.14007015784379,53.8235617984214,717.150614118865,-4.63829583288871,208.311774796883,15.0165177798272
Rotate[5],54.0318735732183,717.165630636645,-6.13614450766616,53.6262383508061,717.173968575133,-6.63280236723445,405.635222412158,-8.33793848767073
Rotate[6],54.0318735732183,717.165630636645,-8.13271740240789,53.3730223291673,717.196207500305,-8.03458716287227,658.851244051036,-30.5768636604853
,,,,,,最小值(um/deg),-504.854245911304, -35.8145929353668
,,,,,,最大值(um/deg),658.851244051036, 22.6670843850343
,,,,,,极差(um/deg),1163.70548996234, 58.4816773204011
