======================================================
-> 标定原始数据
点位,RobX,RobY,RobR,ImgX,ImgY,ImgR

Move[1],-403.512,215.799,-0.009,601.91281134107,1544.04503217051,-89.0384880586732
Move[2],-403.512,230.799,-0.009,591.374690363704,978.354585158494,-88.9274287367245
Move[3],-403.512,245.799,-0.009,573.042431242857,406.93048731797,-88.9467794629653
Move[4],-388.512,215.799,-0.009,1174.75202619266,1526.88817897618,-89.0017710895383
Move[5],-388.512,230.799,-0.009,1164.42912340257,960.589621359831,-88.99815178988
Move[6],-388.512,245.799,-0.009,1140.66376989658,389.492248852959,-89.0060805504943
Move[7],-373.512,215.799,-0.009,1743.42866564123,1511.59789609234,-88.9646264596708
Move[8],-373.512,230.799,-0.009,1729.98552257153,943.002668425481,-88.9888161930614
Move[9],-373.512,245.799,-0.009,1713.40455468513,371.467950389831,-88.99036174727

Move[1],-388.512,230.799,-3.009,2148.37775129634,1148.89084690263,-86.0079205674326
Move[2],-388.512,230.799,-0.009,1165.80855660539,959.461801388837,-88.9220410681882
Move[3],-388.512,230.799,2.991,158.585016622775,819.486708747021,-92.0172796819769

======================================================
-> 标定结果
MatCamera,0.026290, -0.000795, -0.000716, -0.026335, -346.554, 758.593
MatTool,71.804, 501.582, 87.451

======================================================
-> 精度分析
点位,RobToolX,RobToolY,RobToolR,Img2RobX,Img2RobY,Img2RobR,Diff_x(um),Diff_Y(um)
Move[1],-331.629457481983,717.369717060293,87.4420605826682,-331.850011176889,717.464256699774,87.4833996780091,220.553694905675,-94.5396394807858
Move[2],-331.629457481983,732.369717060293,87.4420605826682,-331.725088334954,732.354478265013,87.4176031143982,95.6308529709986,15.2387952797426
Move[3],-331.629457481983,747.369717060293,87.4420605826682,-331.795945325919,747.428647894733,87.4392340588552,166.487843935329,-58.9308344397068
Move[4],-316.629457481983,717.369717060293,87.4420605826682,-316.772376879172,717.443895941859,87.4188356871418,142.919397188905,-74.178881566354
Move[5],-316.629457481983,732.369717060293,87.4420605826682,-316.630578759785,732.370403154879,87.3595012326809,1.12127780175797,-0.686094586285435
Move[6],-316.629457481983,747.369717060293,87.4420605826682,-316.845672498004,747.431799364425,87.4472250275378,216.21501602101,-62.0823041322183
Move[7],-301.629457481983,717.369717060293,87.4420605826682,-301.810153867148,717.407026435395,87.4210379810608,180.69638516431,-37.3093751018132
Move[8],-301.629457481983,732.369717060293,87.4420605826682,-301.756532794458,732.379519352602,87.4272067992478,127.075312475142,-9.80229230890473
Move[9],-301.629457481983,747.369717060293,87.4420605826682,-301.782156251872,747.452903490104,87.4554907441997,152.698769889014,-83.186429811235
,,,,,,最小值(um/deg),1.12127780175797, -94.5396394807858
,,,,,,最大值(um/deg),220.553694905675, 15.2387952797426
,,,,,,极差(um/deg),219.432417103917, 109.778434760528

Rotate[1],-316.887619308155,732.455628618822,97.4384499022995,-316.944785962676,737.215927580221,97.3557591679234,57.1666545204152,-4760.29896139914
Rotate[2],-316.887619308156,732.455628618822,95.4432839943457,-317.028950478063,736.3346353459,95.3546797109352,141.331169907517,-3879.00672707792
Rotate[3],-316.887619308155,732.455628618822,93.4477643080525,-317.07008817909,735.359093398349,93.3717522109417,182.468870934599,-2903.46477952687
Rotate[4],-316.887619308155,732.455628618822,91.4518689889635,-317.017090227637,734.445718364101,91.4673997179156,129.470919481776,-1990.08974527919
Rotate[5],-316.887619308155,732.455628618822,89.4555779890606,-317.144880453842,733.480256986339,89.4883505389781,257.261145686186,-1024.62836751693
Rotate[6],-316.887619308155,732.455628618822,87.4588731658915,-317.147202540043,732.554822705971,87.4705324608559,259.583231887348,-99.1940871489305
Rotate[7],-316.887619308155,732.455628618822,85.4617383714602,-317.352377953925,731.651752329722,85.47817306417,464.75864576945,803.876289099776
Rotate[8],-316.887619308155,732.455628618822,83.4641595332967,-317.44881965081,730.767519459353,83.4869870833075,561.200342654956,1688.10915946892
Rotate[9],-316.887619308155,732.455628618822,81.4661247253754,-317.560944676929,729.860785828224,81.5130759818961,673.325368773476,2594.84279059825
Rotate[10],-316.887619308155,732.455628618822,79.4676242280678,-317.803362232587,728.982708378349,79.5534815589655,915.742924431413,3472.92024047272
Rotate[11],-316.887619308155,732.455628618822,77.4686505790493,-318.16593336562,728.143345633502,77.543622991425,1278.31405746457,4312.28298532017
,,,,,,最小值(um/deg),57.1666545204152, -4760.29896139914
,,,,,,最大值(um/deg),1278.31405746457, 4312.28298532017
,,,,,,极差(um/deg),1221.14740294415, 9072.58194671931
